0,1,2,3,4,5,6,7,8,9,10,11,12,label
0,0,0,0,2731,8,2732,19,11,5,69,80,330,[0. 0. 0. ... 0. 0. 0.]
0,0,0,2731,8,2732,19,11,5,69,80,330,60,[0. 0. 0. ... 0. 0. 0.]
0,0,2731,8,2732,19,11,5,69,80,330,60,62,[0. 0. 0. ... 0. 0. 0.]
0,2731,8,2732,19,11,5,69,80,330,60,62,330,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,9,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,266,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,266,2734,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,266,2734,62,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,266,2734,62,197,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,266,2734,62,197,373,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,266,2734,62,197,373,957,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,2735,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,2735,13,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,2735,13,3,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,2735,13,3,28,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,16,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,16,10,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,16,10,1472,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,16,10,1472,83,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,16,10,1472,83,8,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,16,10,1472,83,8,242,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,16,10,1472,83,8,242,2736,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,2,54,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,2,54,763,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,2,54,763,83,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,2,54,763,83,15,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,23,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,23,55,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,23,55,415,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,23,55,415,86,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,23,55,415,86,41,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,23,55,415,86,41,110,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,23,55,415,86,41,110,41,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,23,55,415,86,41,110,41,215,[0. 0. 1. ... 0. 0. 0.]
0,0,0,0,23,55,415,86,41,110,41,215,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,38,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,38,367,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,38,367,3,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,38,367,3,111,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,30,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,30,19,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,30,19,53,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,30,19,53,83,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,30,19,53,83,113,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,30,19,53,83,113,1043,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,30,19,53,83,113,1043,15,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,100,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,100,24,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,100,24,47,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,100,24,47,6,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,100,24,47,6,117,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,100,24,47,6,117,4,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,30,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,30,23,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,30,23,4,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,30,23,4,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,30,23,4,7,104,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,30,23,4,7,104,1041,[0. 0. 1. ... 0. 0. 0.]
0,0,0,0,0,0,30,23,4,7,104,1041,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,100,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,100,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,100,5,2738,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,100,5,2738,1044,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,100,5,2738,1044,1045,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,100,5,2738,1044,1045,27,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,100,5,2738,1044,1045,27,19,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,100,5,2738,1044,1045,27,19,24,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,100,5,2738,1044,1045,27,19,24,146,[0. 0. 0. ... 0. 0. 0.]
0,0,0,100,5,2738,1044,1045,27,19,24,146,6,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,95,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,95,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,95,5,108,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,95,5,108,189,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,95,5,108,189,16,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,95,5,108,189,16,498,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,95,5,108,189,16,498,69,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,95,5,108,189,16,498,69,35,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,95,5,108,189,16,498,69,35,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,23,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,23,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,23,5,2740,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,23,5,2740,9,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,23,5,2740,9,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,23,5,2740,9,5,82,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,23,5,2740,9,5,82,115,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,23,5,2740,9,5,82,115,6,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,225,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,225,8,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,225,8,242,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,225,8,242,588,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,225,8,242,588,21,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,225,8,242,588,21,24,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,225,8,242,588,21,24,146,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,44,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,44,8,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,44,8,197,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,44,8,197,483,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,44,8,197,483,18,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,44,8,197,483,18,123,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,44,8,197,483,18,123,107,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,37,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,37,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,37,5,108,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,37,5,108,2741,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,37,5,108,2741,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,37,5,108,2741,1,2742,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,37,5,108,2741,1,2742,44,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,37,5,108,2741,1,2742,44,476,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,44,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,44,367,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,44,367,8,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,44,367,8,144,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,44,367,8,144,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,44,367,8,144,7,2743,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,44,367,8,144,7,2743,2744,[0. 0. 1. ... 0. 0. 0.]
0,0,0,0,0,44,367,8,144,7,2743,2744,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,44,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,44,1465,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,44,1465,96,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,44,1465,96,16,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,44,1465,96,16,69,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,44,1465,96,16,69,17,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,44,1465,96,16,69,17,817,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,24,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,24,146,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,24,146,6,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,24,146,6,117,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,24,146,6,117,32,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,24,146,6,117,32,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,24,146,6,117,32,5,631,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,24,146,6,117,32,5,631,546,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,24,146,6,117,32,5,631,546,3,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,2,8,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,2,8,419,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,2,8,419,1046,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,2,8,419,1046,119,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,2,8,419,1046,119,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,2,8,419,1046,119,5,76,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,22,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,22,45,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,22,45,13,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,22,45,13,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,22,45,13,7,1047,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,22,45,13,7,1047,86,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,22,45,13,7,1047,86,4,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,22,45,13,7,1047,86,4,52,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,16,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,16,82,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,16,82,14,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,16,82,14,26,[0. 0. 1. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,16,82,14,26,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,16,82,14,26,2,39,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,16,82,14,26,2,39,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,16,82,14,26,2,39,5,1331,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,16,82,14,26,2,39,5,1331,485,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,11,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,11,113,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,11,113,88,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,11,113,88,1048,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,11,113,88,1048,49,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,11,113,88,1048,49,66,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,11,113,88,1048,49,66,56,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,11,113,88,1048,49,66,56,15,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,1473,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,1473,32,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,1473,32,2747,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,1473,32,2747,482,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,1473,32,2747,482,32,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,75,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,75,174,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,75,174,113,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,75,174,113,644,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,75,174,113,644,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,75,174,113,644,1,2749,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,75,174,113,644,1,2749,4,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,75,174,113,644,1,2749,4,8,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,2,25,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,2,25,2750,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,2,25,2750,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,2,25,2750,7,653,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,2,25,2750,7,653,779,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,2,25,2750,7,653,779,3,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,415,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,415,161,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,415,161,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,415,161,7,2751,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,415,161,7,2751,39,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,415,161,7,2751,39,161,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,415,161,7,2751,39,161,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,818,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,818,3,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,818,3,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,818,3,7,257,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,818,3,7,257,818,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,818,3,7,257,818,161,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,818,3,7,257,818,161,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,818,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,818,3,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,818,3,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,818,3,7,2752,[0. 0. 1. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,818,3,7,2752,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,818,3,7,2752,2,41,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,818,3,7,2752,2,41,16,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,161,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,161,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,161,1,187,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,161,1,187,649,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,161,1,187,649,51,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,161,1,187,649,51,25,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,2,38,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,2,38,34,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,2,38,34,2755,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,30,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,30,47,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,30,47,6,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,30,47,6,117,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,30,47,6,117,71,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,74,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,74,9,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,74,9,70,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,74,9,70,26,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,74,9,70,26,99,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,100,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,100,83,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,100,83,63,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,100,83,63,819,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,100,83,63,819,93,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,100,83,63,819,93,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,100,83,63,819,93,7,110,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,100,83,63,819,93,7,110,2756,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,100,83,63,819,93,7,110,2756,2757,[0. 0. 0. ... 0. 0. 0.]
0,0,0,100,83,63,819,93,7,110,2756,2757,65,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,11,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,11,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,11,5,29,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,11,5,29,2758,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,11,5,29,2758,297,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,11,5,29,2758,297,71,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,95,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,95,9,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,95,9,1049,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,30,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,30,14,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,30,14,11,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,30,14,11,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,100,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,100,136,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,100,136,16,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,100,136,16,56,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,100,136,16,56,16,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,100,136,16,56,16,37,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,100,136,16,56,16,37,16,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,100,136,16,56,16,37,16,26,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,37,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,37,2759,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,37,2759,2760,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,37,2759,2760,21,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,37,2759,2760,21,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,37,2759,2760,21,5,31,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,89,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,89,502,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,89,502,13,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,89,502,13,1476,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,89,502,13,1476,179,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,89,502,13,1476,179,9,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,89,502,13,1476,179,9,165,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,89,502,13,1476,179,9,165,1476,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,212,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,212,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,30,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,30,53,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,30,53,70,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,30,53,70,34,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,30,53,70,34,654,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,30,53,70,34,654,9,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,100,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,100,6,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,100,6,65,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,25,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,25,1225,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,25,1225,820,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,25,1225,820,1477,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,25,1225,820,1477,350,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,10,[0. 1. 0. ... 0. 0. 0.]
